Quote,Author
"“Using freshman level calculus you can show that the one and only shape that has the smallest surface area for an enclosed volume is a perfect sphere. In fact, billions of dollars could be saved annually on packaging materials if all shipping boxes and all packages of food in the supermarket were spheres. For example, the contents of a super-jumbo box of Cheerios would fit easily into a spherical carton with a four-and-half inch radius. But practical matters prevail - nobody wants to chase packaged food down the aisle after it rolls off the shelves.”",Neil deGrasse Tyson
"“Filling out the entire electromagnetic spectrum, in order of low-energy and low-frequency to high-energy and high-frequency, we have: radio waves, micro waves, ROYGBIV, ultra violet, x rays, and gamma rays.”",Neil deGrasse Tyson
"“Newton's laws specifically state that, while the gravity of a planet gets weaker and weaker the farthest from it you travel, there is no distance where the force of gravity reaches zero. The planet Jupiter, with its mighty gravitational field, bats out of harm's way many comets that would otherwise wreak havoc on the inner solar system. Jupiter acts as a gravitational shield for Earth, a burly big brother, allowing long (hundred-million-year) stretches of relative peace and quiet on Earth. Without Jupiter's protection, complex life would have a hard time becoming interestingly complex, always living at risk of extinction from a devastating impact.”",Neil deGrasse Tyson
"“60,000 kilometres per second may be the practical (!) speed limit for space travel”",Isaac Asimov
“Proof of the beginning of time probably ranks as the most theologically significant theorem. This great significance arises from the theorem establishing that the universe must be caused by some Entity capable of creating the universe entirely independent of space and time. Such an entity matches the attributes of the God of the Bible but is contradicted by the gods of the eastern (and indeed all other) religions who create within space and time.”,Hugh Ross
"“If you ask people where they're from, they will typically say the name of the city where they were born, or perhaps the place on Earth's surface where they spent their formative years. Nothing wrong with that. But an astrochemically richer answer might be, ""I hail from the explosive jetsam of a multitude of high-mass stars that died more than 5 billion years ago.”",Neil deGrasse Tyson
“Astrophysics. 'It's a super-long shot' is practically the motto of our profession.”,Marko Kloos
"“There were no witnesses to what was about to happen. 'Happen' didn't yet exist. Reality was timeless. Space also didn't exist. The distance between two points was immeasurable. The points themselves could be anywhere, hovering and bouncing. Infinity tangled into itself. There was no here and now. Only Being.”",Marcelo Gleiser
"“The leptons most familiar to the non-physicist are the electron and perhaps the neutrino; and the most familiar quarks are . . . well, there are no familiar quarks.”",Neil deGrasse Tyson
"“Quarks are quirky beasts. Unlike protons, each with an electric charge of +1, and electrons, with a charge of –1, quarks have fractional charges that come in thirds.”",Neil deGrasse Tyson
"“Earth was the winner of the ultimate lotto, with 500 million to one odds, this one planet, of comparable, size to its other 17 billion siblings, became the life force of the universe itself. But the inhabitants of earth did not just inherit life, they inherited all that life has to offer a sentient species. It offers them —as a gift— love, joy, surprise, wonder, friendship, as well as spirituality, art, literature, music, and most importantly morality. A morality that is capable of reaching beyond its species to that of other living creatures on this shared fishbowl called Earth.”",Leviak B. Kelly
"“These philosophically fun ideas usually satisfy nobody. Nonetheless, they remind us that ignorance is the natural state of mind for a research scientist. People who believe they are ignorant of nothing have neither looked for, nor stumbled upon, the boundary between what is known and unknown in the universe.”",Neil deGrasse Tyson
"“Shortly before, during, and after the strong and electroweak forces parted company, the universe was a seething soup of quarks, leptons, and their antimatter siblings, along with bosons, the particles that enable their interactions.”",Neil deGrasse Tyson
“The ordinary photon is a member of the boson family.”,Neil deGrasse Tyson
"“The word “lepton” derives from the Greek leptos, meaning “light” or “small.”",Neil deGrasse Tyson
"“It would appear that the blue sky is actually produced by the solar wind and solar radiation exciting air molecules to emit light, just like a neon lamp!”",Steven Magee
"“Since every piece of matter in the Universe is in some way affected by every other piece of matter in the Universe, it is in theory possible to extrapolate the whole of creation - every sun, every planet, their orbits, their composition and their economic and social history from, say, one small piece of fairy cake.”",Douglas Adams
“Astronomy staff that routinely discharged industrial gas into the indoor environment at high altitudes did not wear oxygen deficiency monitors or protective breathing respirators.”,Steven Magee
“I have worked with some of the greatest minds in astrophysics and it is now clear that they were the dunces of astrobiology.”,Steven Magee
“Working on the summit of Mauna Kea was comparable to working on the hospital pulmonary ward with sick people sucking on oxygen cylinders.”,Steven Magee
"“The little red dot of my rebirth, the Christ Consciousness, the vast galaxy within aching to be explored.”",Tahira Amir Khan
“The astronomical community need to start acknowledging jet aircraft contrails to be the problem that they really are!”,Steven Magee
"“In high altitude astronomical facilities we routinely discharged large amounts of nitrogen gas into closed spaces. We were never informed by the astronomy management team about the abnormally low oxygen environments that the use of liquid nitrogen creates, how long term exposure to it manifests itself in human health and the resulting abnormal mental behaviors.”",Steven Magee
“My memories of my time in high altitude astronomy indicate that there were no oxygen concentration monitors or alarms in the areas that liquid nitrogen was in use at the high altitude astronomical facilities where I had worked.”,Steven Magee
"“This fits in with what I saw in staff in astronomical facilities and was reporting to the management team: 10-14% Oxygen: Emotional upset, abnormal fatigue, disturbed respiration.”",Steven Magee
"“When discharging industrial gas into the indoor environment in high altitude astronomy, we never wore breathing respirators that fed us oxygenated air at above the legally required 19.5% oxygen levels.”",Steven Magee
"“Industrial liquid gas containers were left open and venting gas into the indoor environment in high altitude astronomy. On reflection, I realized that I routinely observed mental and physical effects that match those of a low oxygen environment in staff that I supervised.”",Steven Magee
“The toxicity of medical and industrial gas to the human depends on where it is used. A gas that is regarded as safe in a well ventilated environment at sea level may be a toxic gas in an indoor environment at high altitude.”,Steven Magee
"“During my time in high altitude astronomy, I routinely witnessed workers breathing medical oxygen, industrial carbon dioxide, nitrogen and helium gas as part of their daily work routine.”",Steven Magee
"“When I worked in high altitude astronomy, the worst sickness that I experienced was not at the 13,796 feet very high altitude summit of Mauna Kea Observatory (MKO) in Hawaii, it was at Kitt Peak National Observatory (KPNO) in Arizona at the much lower altitude of 6,875 feet. Due to my very high altitude experiences, I knew that this strange sickness was not primarily caused by altitude sickness and was most likely Sick Building Syndrome (SBS). After reporting various behavioral problems in all of the staff to the management team, my contract was not renewed, I was unable to legally protect the health and safety of the workers that I was responsible for, troubleshooting of this environmental problem stopped and I left in a sickened state for my next position before I could find the root cause.”",Steven Magee
"“When I worked in astronomy, I routinely observed young college and university students working with liquid nitrogen and breathing nitrogen gas as they discharged it into the indoor environment at high altitude.”",Steven Magee
"“At the W.M. Keck Observatory on the very high altitude summit of Mauna Kea, there was no routine monitoring of mental functioning, blood oxygen levels, blood pressure or heart rate of workers.”",Steven Magee
"“Snow cleaning of the world's largest telescope mirrors was an impressive sight. The optics technicians would climb into a huge telescopic boom lift and spray immense clouds of cold carbon dioxide snow and gas onto the ten meter diameter mirrors high above the floor indoors. It would cause some of the accumulated dirt to magically fall off, leaving it less dirty.”",Steven Magee
“Abnormal radiation exposure and oxygen starvation teaches you that reality is just a perception that is derived from your immediate environmental conditions.”,Steven Magee
"“When the National Optical Astronomy Observatory (NOAO) found out that Occupational Safety and Health Administration (OSHA) were going to visit the site to assist in bringing it into legal compliance, they freaked out! They insisted that the visit had to be canceled and the result was that I eventually became so sick from the toxic workplace environment that I had no option but to leave.”",Steven Magee
“We are in danger of destroying ourselves by our greed and stupidity. We cannot remain looking inwards at ourselves on a small and increasingly polluted and overcrowded planet.”,Stephen Hawking
"“The optimization of cosmic darkness and of Earth's location within the dark universe that sacrifices neither the material needs of human beings nor their capacity to gain knowledge about the universe reflects masterful engineering at a level far beyond human capability- and even imagination. It testifies of a supernatural, superintelligent, superpowerful, fully deliberate Creator.”",Hugh Ross
“Innumerable conditions must be exquisitely optimized for the support of humanity and of civilization. Many of them are highly time variable. Evidence showing that a wide variety of independent conditions all reached optimality during the identical narrow epoch when human beings appeared on the cosmic and terrestrial scene testifies of supernatural design and purpose rather than mere coincidence.”,Hugh Ross
"“And as I looked at the star, I realised what millions of other people have realised when looking at stars. We’re tiny. We don’t matter. We’re here for a second and then gone the next. We’re a sneeze in the life of the universe.”",Danny Wallace
"“Like the microscopic strands of DNA that predetermine the identity of a macroscopic species and the unique propertires of its members, the modern look and feel of the cosmos was writ in the fabric of its earliest moments, and carried relentlessly through time and space. We feel it when we look up. We feel it when we look down. We feel it when we look within.”",Neil deGrasse Tyson
"“The universe has never made one of anything, so why would there even be one of itself?”",Neil deGrasse Tyson
"“In the beginning, there was physics. ""Physics"" describes how matter, energy, space, and time behave and interact with one another. The interplay of these characters in our cosmic drama underlies all biological and chemical phenomena. Hence everything fundamental and familiar to us earthlings begins with, and rests upon, the laws of physics. When we apply these laws to astronomical settings, we deal with physics writ large, which we call astrophysics.”",Neil deGrasse Tyson
“All high mathematics serves to do is to beget higher mathematics.”,Ashim Shanker
"“I believe there was a big bang and that because of that we are all connected into infinity, and I know very little having to do with human beings that doesn't also have to do with connection.”",Chris Crutcher
"“But every day I go to work I'm making a bet that the universe is simple, symmetric, and aesthetically pleasing—a universe that we humans, with our limited perspective, will someday understand.”",George Smoot
"“Today every city, town, or village is affected by it. We have entered the Neon Civilization and become a plastic world.. It goes deeper than its visual manifestations, it affects moral matters; we are engaged, as astrophysicists would say, on a decaying orbit.”",Raymond Loewy
"“Pluto is dead, I know as I observed the Terminator that was sent to kill it”",Steven Magee
“Very high altitude astronomy only works by ignoring established biological science”,Steven Magee
“Over-the-counter ‪‎drug‬ ‪‎abuse‬ or addiction was a problem that I observed at Mauna Kea”,Steven Magee
“I have been through the OSHA system twice and I can confirm that I did not have the right to a safe workplace or whistle-blower protection on either occasion.”,Steven Magee
"“Since only a narrow range of the allowed values for, say, the fine structure constant will permit observers to exist in the Universe, we must find ourselves in the narrow range of possibilities which permit them, no matter how improbable they are. We must ask for the conditional probability of observing constants to take particular ranges, given that other features of the Universe, like its age, satisfy necessary conditions for life.”",John D. Barrow
“Oxygen deprivation and supplemental oxygen are both bio-hazards for Mauna Kea workers”,Steven Magee
“One of the biggest lies that is currently being told in the USA workplace is on the legally required OSHA poster: All workers have the right to a safe workplace.”,Steven Magee
